,Unnamed: 0,Unnamed: 0.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,fl0,fl1,fl2,fl3,fname,id
0,0,0.0,-0.1362227350473404,0.09595881402492523,0.11497950553894044,-0.042763467878103256,-0.1133069396018982,-0.0012828350299969316,0.011724798008799551,-0.05233188718557358,0.1444069892168045,-0.06979300826787949,0.15872503817081451,0.02361809462308884,-0.2188710421323776,0.02487533912062645,0.020179767161607742,0.17842674255371094,-0.17237891256809235,-0.07494429498910904,-0.1637725979089737,-0.11084459722042084,0.029123842716217038,0.08303384482860565,0.040323838591575616,0.0757782980799675,-0.13421951234340668,-0.26229560375213623,-0.015082227997481825,-0.03743927180767058,0.008743038401007652,-0.06821560859680176,-0.031888876110315316,0.09928637742996216,-0.13443735241889954,0.0062268776819109925,0.08986417949199678,-0.036029458045959466,-0.07989190518856049,-0.1234784722328186,0.25468847155570984,-0.05437297001481056,-0.17833098769187927,-0.04671968892216682,0.08525517582893373,0.18933893740177155,0.3078716397285461,-0.035730373114347465,-0.012211766093969343,-0.08321589976549149,0.13734030723571775,-0.3891997635364533,0.04093495383858682,0.18152426183223724,-0.04912682995200157,0.08287424594163895,0.11520794034004213,-0.1969204992055893,-0.06970599293708801,0.1709120273590088,-0.14686250686645508,0.0773257315158844,-0.03070436604321003,-0.15833118557929993,-0.047447409480810165,-0.10095231235027312,0.17577286064624786,0.14629542827606198,-0.2020026445388794,-0.15342234075069427,0.1378406435251236,-0.11684801429510115,-0.002466358942911029,0.10623116046190262,-0.12221972644329072,-0.24500760436058044,-0.2432437390089035,0.03996391594409943,0.3407491147518158,0.1816156655550003,-0.23853372037410736,-0.041859548538923264,-0.10187040269374847,-0.027704207226634026,0.06165217235684395,0.11060982197523116,-0.03564052283763885,-0.1540231853723526,-0.05623111128807068,0.03794581070542336,0.2074396014213562,-0.004444960504770279,-0.08157273381948471,0.3330854177474976,0.013862380757927895,-0.07358866930007935,-0.02611887454986573,0.1370084434747696,-0.13427382707595825,-0.08013015240430832,-0.190875843167305,-0.05763306096196175,0.06491541862487793,-0.02125276438891888,-0.008188705891370773,0.19582274556159973,-0.1430395394563675,0.15003496408462524,-0.06826958805322647,0.0003772898344323039,-0.04415951669216156,-0.1269998550415039,-0.1243174821138382,0.032747719436883926,0.1274721771478653,-0.19510585069656367,0.2019813060760498,0.12442023307085034,0.008719798177480698,0.1612575352191925,0.04580002278089523,0.030970357358455658,0.04938153177499771,-0.057163845747709274,-0.08313889056444168,-0.05171279609203338,0.1224900484085083,0.003587935119867325,0.042936958372592926,-0.0012998433085158467,502.0,1093.0,1168.0,428.0,/Users/zwilson/school/msds_690_statistics_learning/project/photos/01preceremony/Zach-Dina-0004.jpg,1
1,1,1.0,-0.05199262872338295,0.1517268419265747,0.08099191635847093,-0.07100339233875275,-0.12997974455356598,0.02773431874811649,0.01943926140666008,-0.16689521074295044,0.18641357123851776,-0.1481589376926422,0.21362082660198206,-0.107422836124897,-0.2650567293167114,0.001911594881676137,-0.03838401660323143,0.2217063307762146,-0.15400895476341248,-0.16976314783096313,-0.13648511469364166,-0.07446989417076111,0.04226290062069893,0.03266829997301102,0.016885314136743546,0.0855826735496521,-0.18639446794986725,-0.2795640826225281,-0.07496187835931778,-0.09967665374279022,0.002439719159156084,-0.14283499121665955,-0.06324319541454315,0.1267334669828415,-0.12444570660591125,0.02773378044366836,-0.018702616915106773,-0.024040432646870613,-0.09477031975984572,-0.19340912997722626,0.19846095144748688,-0.00826445035636425,-0.20472268760204315,-0.027425142005085945,0.0526418574154377,0.19603849947452545,0.20726901292800906,-0.1124519258737564,0.056476488709449775,-0.10071582347154616,0.113760843873024,-0.3277706503868103,-0.031121719628572464,0.14347335696220398,0.0377398319542408,0.1605251431465149,0.06818878650665282,-0.13107194006443024,-0.02330087311565876,0.15437231957912445,-0.20565398037433624,0.08155158907175064,0.05027492716908455,-0.13560143113136292,-0.05354906618595123,-0.12352299690246582,0.19460496306419373,0.2136782258749008,-0.12932917475700378,-0.15343642234802246,0.14303739368915558,-0.13461144268512726,-0.06080261990427972,0.12298591434955596,-0.12815795838832855,-0.2183419167995453,-0.1681426763534546,-0.017636381089687347,0.3444801867008209,0.18927128612995148,-0.15820452570915222,-0.02283359318971634,-0.11375902593135835,-0.019595280289649963,0.03282264247536658,0.07578379660844803,0.019050667062401768,-0.09453009814023973,-0.05299365893006325,0.08841611444950104,0.2405997067689896,-0.10866662859916687,-0.02336466871201992,0.31370025873184204,-0.014815228991210459,-0.02664444409310817,-0.06248210370540619,0.0766916275024414,-0.10137180238962172,0.0358453094959259,-0.031804248690605164,0.024527724832296368,0.006620024796575308,-0.030918048694729805,-0.012576034292578695,0.06117724999785424,-0.1038864478468895,0.1793403923511505,-0.025698669254779816,0.034377265721559525,-0.023058021441102028,-0.09440679103136064,-0.06279268860816956,0.044193625450134284,0.1519269049167633,-0.28151971101760864,0.19253170490264893,0.12391280382871628,-0.02473679184913636,0.11026110500097276,-0.020856138318777084,0.06657961010932922,0.019701344892382625,-0.1184096336364746,-0.14163200557231906,-0.045246772468090064,0.15415534377098086,-0.02479793317615986,-0.02467648684978485,-0.009931650944054128,675.0,760.0,1060.0,375.0,/Users/zwilson/school/msds_690_statistics_learning/project/photos/01preceremony/Zach-Dina-0006.jpg,7
2,3,3.0,-0.03637365624308586,0.09041224420070648,0.06302575767040253,-0.084690161049366,-0.17684832215309146,-0.03931008279323578,-0.04602310433983803,-0.02745133638381958,0.2353293150663376,-0.12878000736236572,0.19297130405902865,0.008580015972256659,-0.2598319947719574,0.06878278404474257,-0.00781702809035778,0.16086140275001526,-0.17151406407356262,-0.1691453754901886,-0.06757397204637527,-0.05198967829346657,-0.024777727201581,0.08914369344711304,0.06892921030521393,0.05956961214542389,-0.12300708889961245,-0.317104697227478,-0.05020737275481224,-0.01982455514371395,0.04618997126817703,-0.09339027106761932,-0.10972598195075987,0.0312584787607193,-0.12799762189388275,-0.011383930221199993,0.1372155398130417,0.16002684831619265,-0.14167165756225586,-0.1266639679670334,0.2055886536836624,0.14525367319583893,-0.2658599615097046,-0.028649067506194118,0.045129664242267616,0.25038594007492065,0.3196930587291717,-0.027529144659638405,-0.006810727994889021,-0.17396214604377747,0.1788320690393448,-0.27768468856811523,0.03360170125961304,0.2271335870027542,0.09734281152486801,0.09443891048431396,0.06120952963829041,-0.1365053653717041,-0.0242265947163105,0.2227345108985901,-0.21664997935295105,-0.038546543568372726,0.10047149658203124,-0.04026471450924874,-0.0445505827665329,-0.09474249184131622,0.21640124917030326,0.16806665062904358,-0.20555496215820312,-0.17898088693618774,0.1405745893716812,-0.19964300096035004,-0.14203251898288727,0.081937275826931,-0.1036071553826332,-0.17808736860752106,-0.1980562508106232,-0.03634706512093544,0.3568231165409088,0.11513179540634155,-0.0915914699435234,0.04118926823139192,-0.07004866749048233,-0.03227084875106812,-0.06377434730529785,0.13553151488304138,-0.14422975480556488,0.04062878340482712,-0.04819701239466667,-0.010470093227922916,0.17958566546440125,-0.025381812825798992,0.0074675222858786566,0.1994107365608216,-0.03119222447276116,0.08859647810459137,0.08721603453159332,0.0959448367357254,-0.17513254284858704,-0.027588577941060063,-0.2050470858812332,-0.1491999328136444,-0.05312791094183922,-0.1419428288936615,0.029927713796496388,0.08291119337081909,-0.2256128042936325,0.1933538317680359,-0.028524922206997868,-0.018580595031380653,0.015223252587020397,-0.047541528940200806,-0.03623727336525917,-0.008414085954427719,0.1361684799194336,-0.3062771260738373,0.2069441080093384,0.14292465150356293,0.06984323263168335,0.15347027778625488,0.12014679610729218,0.036004964262247086,-0.013778742402791977,-0.0526941604912281,-0.09490856528282167,-0.054604239761829376,-0.03360186517238617,-0.000403308542445302,0.078339584171772,-0.0059013389982283115,657.0,1221.0,1119.0,759.0,/Users/zwilson/school/msds_690_statistics_learning/project/photos/01preceremony/Zach-Dina-0008.jpg,8
3,4,4.0,-0.02971587888896465,0.11694706976413727,0.10799239575862883,-0.04968440160155296,-0.118304505944252,0.020337512716650963,0.04305542260408402,-0.004325528629124165,0.2528144717216492,-0.098761148750782,0.14231181144714355,-0.0395028218626976,-0.24671076238155365,0.07656127214431763,0.07074327021837233,0.20563305914402008,-0.20227588713169092,-0.14048835635185242,-0.11627435684204104,-0.07105790823698044,-0.014904179610311985,0.06137249618768693,0.05676291882991792,0.05496380478143692,-0.1889357417821884,-0.328779935836792,-0.04110594093799591,-0.05109279230237007,0.04904652386903763,-0.09592657536268234,-0.04563771933317184,0.05099039524793625,-0.10358988493680954,-0.02151278033852577,0.14519773423671722,0.060012616217136376,-0.10786669701337814,-0.11539284884929656,0.21423494815826416,0.05109027400612831,-0.25582602620124817,-0.0684550553560257,0.13634276390075686,0.2180123925209045,0.2814627885818481,0.009308193810284138,0.008143273182213306,-0.11095400899648666,0.14544929563999176,-0.3147570490837097,0.008403309620916843,0.16270102560520172,0.035567671060562134,0.1606726348400116,0.05707693845033645,-0.1455979347229004,-0.055273234844207764,0.19581124186515808,-0.19131410121917725,0.07849858701229095,0.0930587351322174,-0.08274123817682266,-0.051030728965997696,-0.032365504652261734,0.1853325515985489,0.12484380602836607,-0.21125367283821106,-0.17143289744853973,0.146681010723114,-0.1937439739704132,-0.10255704820156096,0.03700295835733414,-0.0988324210047722,-0.20290105044841766,-0.2150976359844208,-0.03585900738835335,0.4059051275253296,0.1209494322538376,-0.1535801738500595,-0.03752098605036736,-0.058616358786821365,-0.02432977966964245,-0.027103981003165245,0.18958444893360132,-0.07866068184375763,-0.053183987736701965,0.0030190832912921906,0.0014232873218134046,0.22633136808872226,-0.04500593617558479,0.006619197316467762,0.2281799912452697,-0.0032580094411969185,0.03277060762047768,-0.011720394715666773,0.0998990759253502,-0.16002312302589414,-0.014491401612758638,-0.21983467042446134,-0.11359159648418428,-0.0580192431807518,-0.0718076080083847,0.02870695292949676,0.13207730650901794,-0.22078433632850647,0.238364726305008,0.017531635239720345,-0.04215317219495773,0.0201835073530674,0.06470929086208344,-0.07595859467983246,-0.051002118736505515,0.15249335765838626,-0.23503762483596802,0.1734645962715149,0.23642829060554504,0.047495339065790176,0.1322118490934372,0.06686549633741379,0.09461861103773116,0.09508229047060013,0.02183866500854492,-0.08035358041524887,-0.0639982596039772,-0.012709267437458038,-0.01129914354532957,-0.0040067466907203215,-0.009254123084247112,260.0,1122.0,528.0,854.0,/Users/zwilson/school/msds_690_statistics_learning/project/photos/01preceremony/Zach-Dina-0009.jpg,8
4,5,5.0,-0.11578775197267532,0.08771584928035736,0.05365986004471779,-0.0522616058588028,-0.0645425021648407,0.0095399534329772,0.02871377766132355,-0.11122217029333116,0.1396818459033966,-0.04569724574685097,0.22298631072044373,0.02812410518527031,-0.3186878263950348,-0.04084593802690506,-0.011031708680093287,0.1601276695728302,-0.1586909145116806,-0.022650398313999176,-0.12739044427871704,-0.10091924667358396,0.1002730131149292,0.04810003191232681,0.07030639052391052,0.07065412402153015,-0.12511315941810608,-0.26866430044174194,-0.014928393065929413,-0.05352810025215149,0.010826732963323591,-0.025108030065894127,0.04748324677348137,0.10593944042921066,-0.09407991915941236,0.02755158580839634,0.039789874106645584,-0.02193143218755722,-0.04801550880074501,-0.056196611374616616,0.24803054332733154,-0.025664372369647026,-0.21015311777591705,-0.029405191540718082,0.03697386384010315,0.22963114082813266,0.2334218621253968,-0.05272356793284416,0.06828977167606354,-0.11234107613563538,0.1058049574494362,-0.3024832606315613,0.0581635907292366,0.1570582091808319,-0.000585100322496146,0.0280638188123703,0.12111052870750427,-0.209101140499115,-0.05041069537401199,0.213388130068779,-0.1726514995098114,0.10022483766078948,0.028249071910977364,-0.13243772089481354,-0.014458253979682922,-0.06572743505239488,0.15789401531219482,0.1175767332315445,-0.19822145998477936,-0.14585772156715393,0.1721271127462387,-0.11375124752521515,-0.02453489787876606,0.13357369601726532,-0.15807382762432098,-0.2356052547693253,-0.3028086423873901,0.05020884796977043,0.42042142152786255,0.18829412758350367,-0.21706634759902954,-0.03614787384867668,-0.0993313491344452,0.009514818899333477,0.14342589676380155,0.13329516351222992,-0.03709789738059044,-0.10868806391954422,-0.08412940055131912,0.001260287594050169,0.14539314806461334,0.016155721619725227,-0.12094588577747345,0.33857497572898865,0.05025407299399376,-0.05137744545936585,-0.0014557217946276069,0.10643066465854643,-0.12921257317066193,-0.0626935288310051,-0.16712406277656555,-0.0818292647600174,0.007371144369244574,-0.07920236885547638,0.05648072063922883,0.1580846756696701,-0.1382002979516983,0.16561700403690338,-0.03435617685317993,0.04369696229696274,-0.011999322101473808,-0.024034461006522186,-0.07609452307224274,0.018047334626317024,0.1229436919093132,-0.2285505086183548,0.17949272692203522,0.1348879635334015,0.0769786611199379,0.1357397586107254,0.058754902333021164,0.06814676523208618,0.021564917638897896,-0.050674427300691605,-0.09882429987192154,-0.020734108984470367,0.06809022277593613,-0.01084045972675085,0.08324965834617615,0.0073471725918352595,708.0,861.0,1170.0,399.0,/Users/zwilson/school/msds_690_statistics_learning/project/photos/01preceremony/Zach-Dina-0011.jpg,1
5,9,9.0,-0.047809287905693054,0.0634111762046814,0.05441279709339142,-0.04968472942709923,-0.09158052504062653,0.014677689410746098,-0.0018002750584855676,-0.09502214938402176,0.1567697823047638,-0.1123773530125618,0.16021820902824402,0.03498389199376106,-0.20706364512443545,0.02108701877295971,0.07005979865789412,0.1618005484342575,-0.11762738972902298,-0.1376325786113739,-0.1307610124349594,-0.05467208102345466,-0.03840778023004532,0.09459356218576433,0.07062055915594101,0.0825706422328949,-0.15367960929870605,-0.2887527346611023,-0.07893557846546173,-0.047796398401260376,0.048421762883663184,-0.05164332315325737,-0.1304260790348053,-0.04211236536502838,-0.1395663022994995,0.003163561224937439,0.1609370857477188,0.0924648717045784,-0.1454606056213379,-0.07875865697860718,0.19242247939109802,0.11207253485918044,-0.2312452793121338,-0.030159400776028637,0.10685118287801744,0.2476629018783569,0.29007989168167114,0.025918254628777504,-0.00916928332298994,-0.15230387449264526,0.16983304917812347,-0.28007718920707697,0.08461766690015793,0.14830027520656586,0.07804625481367111,0.1296696960926056,0.08307591825723648,-0.12311729043722153,-0.035448990762233734,0.14647360146045685,-0.1947090327739716,0.0308133065700531,0.04785676673054695,-0.042425643652677536,-0.0890669971704483,-0.08219385147094728,0.1624980866909027,0.15635910630226135,-0.18732111155986786,-0.16973069310188293,0.10273396223783493,-0.2186105847358704,-0.11880824714899064,0.03173078969120978,-0.10618681460618973,-0.19545915722846985,-0.2789180278778076,-0.034002255648374564,0.3436574935913086,0.1604345440864563,-0.15031222999095914,-0.0008215165580622853,-0.045469116419553764,-0.0011635348200798035,0.008640254847705364,0.09936980158090593,-0.10679607838392258,0.021293647587299347,0.00029221948352642363,0.02936329320073128,0.1969477981328964,-0.07640299201011658,0.01770310290157795,0.20762966573238373,-0.02727605029940605,0.039711546152830124,0.044725831598043435,0.13509196043014526,-0.15509407222270966,-0.048156514763832085,-0.21953323483467105,-0.12618839740753174,-0.011857160367071629,-0.06007547676563262,0.10467145591974256,0.1110130324959755,-0.2723488211631775,0.2299734652042389,0.01628569513559341,-0.06357943266630173,0.053192727267742164,0.010402946732938291,-0.13129475712776184,-0.05316348746418953,0.10953232645988464,-0.2551479041576385,0.2064316123723984,0.20191507041454315,0.029641054570674893,0.11384015530347825,0.08361367881298065,0.045067593455314636,-0.013831143267452715,0.008986692875623703,-0.07754707336425781,-0.07183060795068741,0.02151115424931049,0.024511698633432392,0.03904610872268677,-0.013701170682907104,451.0,1016.0,913.0,553.0,/Users/zwilson/school/msds_690_statistics_learning/project/photos/01preceremony/Zach-Dina-0016.jpg,8
6,10,10.0,-0.13970443606376648,0.021798672154545784,0.05126046016812325,-0.02875971421599388,-0.2419614642858505,0.018445508554577827,0.022072454914450645,-0.10748007893562317,0.04169908910989762,-0.07977515459060669,0.1793406903743744,-0.02435104176402092,-0.2839645743370056,-0.04786361381411552,0.016685297712683678,0.14052723348140714,-0.0802232027053833,-0.1344193071126938,-0.10298161953687668,-0.016393054276704788,-0.03834998607635498,0.015544113703072071,0.06300626695156097,0.005934059154242277,-0.0508379265666008,-0.2988457977771759,-0.09461640566587448,-0.02524450980126857,0.06385312974452972,-0.0968969315290451,-0.03692305088043213,0.15745976567268372,-0.14809255301952362,-0.03077000193297863,0.041337743401527405,0.14250102639198306,-0.12494999915361404,-0.07578249275684358,0.2092943638563156,-0.03786005079746246,-0.2144765257835388,-0.007893022149801254,0.08149714022874832,0.1842857152223587,0.2247866839170456,-0.01561658550053835,0.03036175668239593,-0.0473363883793354,0.1226966828107834,-0.2976180613040924,0.0630379170179367,0.11149407178163527,0.12252317368984222,0.014945863746106625,0.0983939841389656,-0.08809354156255722,-0.035214249044656754,0.12162701785564425,-0.15884223580360413,-0.014419296756386757,0.0378938764333725,-0.09709690511226654,-0.07809390872716904,-0.14549237489700315,0.15172162652015686,0.10893431305885316,-0.07985028624534607,-0.13843882083892822,0.2167291343212128,-0.1495332568883896,-0.09724922478199004,0.13264437019824982,-0.09758808463811874,-0.12541869282722473,-0.2375609129667282,0.046820417046546936,0.390796571969986,0.12517523765563965,-0.06572604179382324,0.04532977193593979,-0.004916125908493996,-0.0978553593158722,-0.0917198807001114,0.04535703733563423,-0.1071922406554222,-0.008121958002448082,-0.0829760879278183,0.06694130599498749,0.1819145530462265,-0.07011765986680983,0.01737196929752827,0.1974003612995148,0.059205755591392524,0.05066633224487305,0.0699605941772461,0.061463631689548485,-0.02027839794754982,-0.07277293503284454,-0.16905517876148224,-0.06867728382349014,0.06871383637189865,-0.14811836183071134,0.030998535454273224,0.09694960713386536,-0.12868253886699674,0.1526179164648056,-0.07801169157028197,-0.00402108347043395,-0.012515767477452757,-0.09900331497192384,-0.06911981850862503,0.05846051126718521,0.12036385387182234,-0.26389604806900024,0.1281932294368744,0.10171551257371902,-0.0390743799507618,0.06486333161592484,0.08573576807975769,0.05000750347971916,0.002239023800939321,-0.06668566167354584,-0.14267897605895996,-0.1292472779750824,0.13639390468597412,-0.02132682129740715,0.0194371659308672,0.06763633340597153,1006.0,246.0,1069.0,183.0,/Users/zwilson/school/msds_690_statistics_learning/project/photos/01preceremony/Zach-Dina-0017.jpg,11
7,11,11.0,-0.13760317862033844,0.01000839564949274,0.11485113948583606,-0.0701456293463707,-0.12032117694616318,-0.02396217919886112,0.08990243822336197,-0.06979086995124817,0.10658982396125792,-0.02466740645468235,0.1972336769104004,-0.03738027811050415,-0.31134796142578125,-0.035870805382728584,0.006149124354124068,0.19962038099765772,-0.1377594769001007,-0.12112830579280852,-0.2170453667640686,-0.0360197089612484,0.030726036056876183,0.03215281292796135,0.023880194872617718,0.03821130469441414,-0.16172915697097778,-0.2426090985536576,-0.035437192767858505,-0.117351733148098,-0.03648573160171509,-0.07880242168903351,-0.012840762734413149,0.11163616180419922,-0.1280866712331772,0.00671252328902483,0.05246204137802124,0.03619690239429474,-0.0641065314412117,-0.06383004784584045,0.1889396607875824,-0.06250733882188797,-0.2821624875068665,-0.0302730780094862,0.05223415046930313,0.1900486797094345,0.2723056674003601,-0.034717757254838943,0.002854812424629927,-0.032288167625665665,0.10228513181209564,-0.33188870549201965,-0.03426529094576836,0.13076236844062805,0.05140559002757072,0.13258923590183258,0.0778898149728775,-0.08696833997964859,0.04261934012174606,0.19408346712589264,-0.2355753630399704,0.03817296400666237,0.02825822494924068,-0.219419538974762,-0.02692906372249126,-0.06892427057027818,0.15344908833503726,0.07829146087169647,-0.167482390999794,-0.14665381610393524,0.15834537148475647,-0.1797041893005371,-0.07174438238143921,0.1395770162343979,-0.14395187795162198,-0.2081469148397445,-0.2583020627498627,-0.009947518818080424,0.36987847089767456,0.15428650379180908,-0.23243840038776398,-0.019225670024752617,-0.07135631144046782,-0.0009489702060818672,0.06319563835859299,0.07083594053983687,0.016732675954699516,-0.0378606952726841,-0.09678998589515686,-0.00031023906194604933,0.2308078706264496,-0.10190565884113313,0.020730162039399147,0.29786160588264465,0.04009847715497017,-0.06146987900137901,-0.003955081570893526,0.07008779793977737,-0.00029801338678225875,-0.022736163809895515,-0.09856954216957092,0.010072480887174606,0.0276257898658514,-0.07893705368041992,0.024738607928156853,0.03942280262708664,-0.11123652756214142,0.1804253906011581,-0.030761130154132843,0.04587757587432861,-0.070461705327034,-0.10815016180276872,-0.03247091174125672,0.02707417495548725,0.15330466628074646,-0.2622336745262146,0.2335628420114517,0.212033286690712,-0.02278823405504227,0.04863099008798599,-0.03426918014883995,0.024810144677758217,-0.023705381900072098,-0.045031506568193436,-0.1216379851102829,-0.07931032031774521,0.1528603434562683,-0.044006966054439545,0.054458960890769965,0.009403646923601627,454.0,440.0,583.0,311.0,/Users/zwilson/school/msds_690_statistics_learning/project/photos/01preceremony/Zach-Dina-0020.jpg,9
8,12,12.0,-0.08695534616708755,0.02162291668355465,0.04155522957444191,-0.0629144012928009,-0.1197400689125061,-0.014155684038996696,0.06129921227693558,-0.12142413854599,0.1416611522436142,-0.10216014832258223,0.22096318006515506,0.023941760882735245,-0.2696983814239502,-0.049069054424762726,0.08817220479249954,0.15176533162593842,-0.13281838595867154,-0.12487712502479552,-0.21549472212791448,-0.003101678099483252,0.06122560054063798,0.03373466432094574,0.03730864450335503,0.038360632956027985,-0.15954461693763733,-0.2298758774995804,-0.02110910415649414,-0.0565611757338047,0.04733680933713913,-0.07818205654621124,-0.07121489942073822,0.08812335133552551,-0.1645050048828125,-0.0011020704405382276,0.03144901245832443,0.054803818464279175,-0.045109495520591736,-0.08260729908943176,0.22363141179084772,-0.02181820385158062,-0.3447603285312653,-0.0066654006950557215,0.02206530049443245,0.15336047112941742,0.306493878364563,-0.05593152344226837,-0.03600998595356941,-0.06536190211772919,0.10794717818498613,-0.3080970346927643,-0.010454455390572548,0.10465142875909804,0.03511536866426468,0.09704632312059402,-0.003292212728410959,-0.16403360664844513,-0.00782503467053175,0.15767879784107208,-0.2038457989692688,-0.05439430847764015,0.05162694677710533,-0.21714644134044647,-0.08463329821825027,-0.06353006511926651,0.12374994903802873,0.08969877660274506,-0.164759561419487,-0.16043603420257568,0.07453668117523192,-0.1773182600736618,-0.07676978409290314,0.16484682261943814,-0.14262649416923526,-0.1728036105632782,-0.2899993360042572,-0.02750479057431221,0.35020312666893005,0.1130080670118332,-0.2301488667726517,-0.05008849874138832,-0.08122356981039047,0.021889407187700268,0.10356484353542328,0.0474485345184803,0.028618099167943,-0.0467255748808384,-0.11020707339048386,0.02028106339275837,0.2282760888338089,-0.07618736475706099,0.002490977756679057,0.2854325771331787,0.05372525006532669,-0.007765345275402069,-0.012915327213704586,0.14189128577709198,-0.00834347028285265,-0.04804646223783493,-0.1387915015220642,-0.029704391956329342,0.0702858567237854,-0.033767785876989365,0.015041077509522438,0.10750596970319748,-0.18916139006614685,0.20971079170703888,0.011290429159998894,0.03778543323278427,0.03541246056556702,-0.14611555635929108,-0.032617006450891495,0.014846101403236391,0.11077354103326796,-0.25021663308143616,0.1874884366989136,0.21733158826828008,0.016079658642411232,0.06874965131282806,0.018797775730490685,-0.005751741584390403,-0.05742606148123741,-0.040844906121492386,-0.2110567688941956,-0.06076948344707489,0.1378045678138733,-0.011103696189820766,0.07808458060026169,-0.013835321180522442,411.0,855.0,540.0,726.0,/Users/zwilson/school/msds_690_statistics_learning/project/photos/01preceremony/Zach-Dina-0021.jpg,9
9,14,14.0,-0.14972622692584991,0.058809693902730935,0.08182650059461594,-0.08948063105344772,-0.14447426795959473,0.02395325526595116,0.07790417969226837,-0.0950331762433052,0.12633275985717773,-0.03444429486989975,0.1998979151248932,0.003593403147533536,-0.252334862947464,-0.01346807461231947,0.02612314745783806,0.17044222354888916,-0.1339842975139618,-0.11945463716983795,-0.2430293411016464,-0.022644545882940292,0.005051875486969948,0.04002721980214119,0.024961793795228004,0.013886632397770882,-0.1802830547094345,-0.291714608669281,-0.02662018872797489,-0.03843124583363533,0.03852755576372146,-0.0557699017226696,-0.04067083448171616,0.0932708904147148,-0.1775304675102234,0.0028206862043589354,0.08344314992427826,0.08435529470443726,-0.06976019591093062,-0.053981319069862366,0.2062951624393463,0.015166422352194788,-0.31046879291534424,0.03454228490591048,0.04450570419430733,0.1933717578649521,0.281374454498291,-0.010295766405761242,-0.03227274864912033,-0.10033627599477768,0.0835147276520729,-0.2923784554004669,0.002840291708707809,0.14897005259990692,0.025456462055444717,0.11722757667303085,0.0039476994425058365,-0.12356388568878175,0.004391475114971399,0.14643923938274386,-0.1786944717168808,-0.06770186126232147,0.0090387761592865,-0.2032267600297928,-0.07459717988967897,-0.08553499728441237,0.1253584772348404,0.12018651515245438,-0.15975888073444364,-0.15139062702655792,0.09428856521844864,-0.13048119843006134,-0.065401591360569,0.09666021913290024,-0.12148376554250714,-0.13892057538032532,-0.273731142282486,-0.021318264305591583,0.40348365902900696,0.1154015138745308,-0.2620597183704376,-0.06709550321102142,-0.13494612276554108,-0.019010890275239944,0.0570613443851471,0.07021849602460861,-0.04014290869235992,-0.05589741095900536,-0.06415916979312898,0.03771449625492096,0.2363881766796112,-0.08297973871231079,0.0209969449788332,0.26408806443214417,0.06463323533535004,0.01674678735435009,-0.0332014337182045,0.1001797541975975,-0.07732456922531128,-0.03681723400950432,-0.12258655577898026,-0.09373139590024948,0.07119680941104889,-0.0008602134766988456,0.04665713012218475,0.1356256902217865,-0.2381051480770111,0.2530098557472229,0.04135515913367272,0.012332006357610227,0.05388863384723663,-0.10946524143218994,0.020668532699346542,0.00936744920909405,0.12733127176761627,-0.22870749235153198,0.2258103638887405,0.2401925325393677,-0.016116015613079068,0.07299942523241043,0.07013574242591858,-0.030168555676937107,-0.03544335067272186,-0.002670375863090157,-0.16303223371505735,-0.04993352666497231,0.12828898429870605,-0.03278068080544472,0.06306276470422745,-0.006602422799915075,713.0,763.0,803.0,673.0,/Users/zwilson/school/msds_690_statistics_learning/project/photos/01preceremony/Zach-Dina-0022.jpg,9
